booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-061425,City Hotel,1,0,2024,December,50,9,2024-12-09,4,7,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.25,0,0
HB-009981,Resort Hotel,1,0,2025,February,5,1,2025-02-01,2,6,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,59.0,0,0
HB-012943,Resort Hotel,1,12,2025,July,30,24,2025-07-24,1,4,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,299.0,0,0
HB-062622,City Hotel,1,55,2025,January,3,18,2025-01-18,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,79.0,0,0
HB-115223,City Hotel,0,134,2025,July,27,2,2025-07-02,1,0,3,0.0,0,BB,COL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,152.1,0,0
HB-082682,City Hotel,0,23,2024,January,1,2,2024-01-02,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,26.0,,0,Transient-Party,109.0,0,1
HB-049661,City Hotel,1,275,2024,April,16,17,2024-04-17,2,0,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,110.0,0,0
HB-033760,Resort Hotel,0,0,2025,February,9,28,2025-02-28,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,,0,Transient,56.0,0,0
HB-051569,City Hotel,1,21,2024,May,21,21,2024-05-21,2,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.0,0,0
HB-071861,City Hotel,1,108,2025,July,29,14,2025-07-14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.0,0,2
HB-005275,Resort Hotel,0,222,2024,April,17,23,2024-04-23,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,156.0,,0,Transient,41.33,0,2
HB-083736,City Hotel,0,18,2024,February,6,9,2024-02-09,0,2,1,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,67.22,0,1
HB-030439,Resort Hotel,0,0,2024,November,47,21,2024-11-21,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,61.0,1,0
HB-088763,City Hotel,0,4,2024,June,23,7,2024-06-07,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,219.0,0,Transient,98.0,1,1
HB-087369,City Hotel,0,97,2024,April,16,16,2024-04-16,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,102.3,0,0
HB-082446,City Hotel,0,34,2023,December,52,27,2023-12-27,2,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,102.3,0,1
HB-068874,City Hotel,1,26,2025,May,21,22,2025-05-22,1,0,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-027841,Resort Hotel,0,237,2024,September,36,6,2024-09-06,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,82.03,0,2
HB-001332,Resort Hotel,0,58,2023,August,34,24,2023-08-24,1,4,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,261.4,1,0
HB-098964,City Hotel,0,0,2024,October,40,6,2024-10-06,0,1,2,2.0,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,216.0,0,0
HB-064800,City Hotel,1,77,2025,March,11,16,2025-03-16,0,3,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,106.2,0,0
HB-069614,City Hotel,1,129,2025,June,23,2,2025-06-02,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,154.0,,0,Transient,130.0,0,0
HB-081293,City Hotel,0,17,2023,December,49,4,2023-12-04,2,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,101.5,1,2
HB-022951,Resort Hotel,0,33,2024,April,15,10,2024-04-10,1,0,1,0.0,0,BB,ESP,Corporate,Direct,0,0,0,A,A,0,No Deposit,,263.0,0,Transient-Party,42.0,0,0
HB-035107,Resort Hotel,0,185,2025,April,15,9,2025-04-09,2,2,2,1.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240.0,,0,Transient,95.2,1,2
HB-038185,Resort Hotel,0,173,2025,July,27,5,2025-07-05,2,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,135.6,0,3
HB-109511,City Hotel,0,192,2025,April,15,10,2025-04-10,1,2,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,3
HB-051992,City Hotel,1,61,2024,May,22,28,2024-05-28,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,0
HB-015342,Resort Hotel,1,246,2023,September,36,5,2023-09-05,2,5,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,96.0,,0,Transient-Party,58.95,0,0
HB-059820,City Hotel,1,14,2024,November,44,3,2024-11-03,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.0,0,1
HB-011916,Resort Hotel,1,323,2025,June,23,3,2025-06-03,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,72.0,0,0
HB-053371,City Hotel,1,38,2024,June,25,19,2024-06-19,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,81.0,0,0
HB-027820,Resort Hotel,0,234,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,77.03,0,1
HB-072453,City Hotel,1,149,2025,July,31,28,2025-07-28,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,175.5,0,1
HB-024281,Resort Hotel,0,0,2024,May,20,15,2024-05-15,1,0,2,0.0,0,BB,GBR,Direct,TA/TO,1,0,0,A,D,0,Refundable,405.0,405.0,0,Group,70.0,1,0
HB-108336,City Hotel,0,116,2025,March,13,24,2025-03-24,0,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,171.0,,0,Transient-Party,90.0,0,0
HB-022643,Resort Hotel,0,129,2024,March,12,24,2024-03-24,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,Transient,76.97,0,0
HB-051214,City Hotel,1,451,2024,May,20,16,2024-05-16,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0
HB-011081,Resort Hotel,1,39,2025,April,16,17,2025-04-17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.0,0,0
HB-104662,City Hotel,0,8,2025,January,3,18,2025-01-18,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,335.0,,0,Transient,70.0,0,0
HB-073587,City Hotel,1,38,2025,August,35,27,2025-08-27,1,0,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,199.0,0,1
HB-053220,City Hotel,1,350,2024,June,25,17,2024-06-17,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,140.0,0,0
HB-087553,City Hotel,0,95,2024,April,16,20,2024-04-20,0,2,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,35.0,,0,Transient-Party,98.0,0,0
HB-073883,City Hotel,1,321,2023,September,35,3,2023-09-03,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-074687,City Hotel,1,365,2023,October,42,17,2023-10-17,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0
HB-049922,City Hotel,1,265,2024,April,16,20,2024-04-20,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,176,Transient-Party,101.0,0,0
HB-090774,City Hotel,0,70,2024,June,23,9,2024-06-09,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.9,0,0
HB-064693,City Hotel,1,92,2025,March,11,15,2025-03-15,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,85.0,0,0
HB-093764,City Hotel,0,40,2024,July,30,26,2024-07-26,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,39.0,,0,Transient-Party,95.0,0,0
HB-051266,City Hotel,1,286,2024,May,20,17,2024-05-17,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,75,Transient,65.0,0,0
HB-051669,City Hotel,1,158,2024,May,21,24,2024-05-24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,31,Transient,130.0,0,0
HB-053708,City Hotel,1,35,2024,June,26,27,2024-06-27,1,5,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,128.4,0,0
HB-024473,Resort Hotel,0,178,2024,May,21,20,2024-05-20,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,103.0,0,1
HB-021855,Resort Hotel,0,62,2024,March,10,7,2024-03-07,1,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,45.0,1,1
HB-090918,City Hotel,0,56,2024,June,23,9,2024-06-09,1,3,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,74.0,0,0
HB-076955,City Hotel,1,342,2023,September,38,24,2023-09-24,2,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,170.0,0,0
HB-103710,City Hotel,0,35,2024,December,52,28,2024-12-28,0,2,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
HB-102979,City Hotel,0,259,2024,December,49,7,2024-12-07,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1
HB-119216,City Hotel,0,2,2025,August,35,31,2025-08-31,0,1,1,0.0,0,SC,LBN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,140.0,0,2
HB-054878,City Hotel,1,4,2024,July,30,28,2024-07-28,0,2,2,0.0,0,SC,ARE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,0
HB-051070,City Hotel,1,273,2024,May,20,13,2024-05-13,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,95.0,0,0
HB-030725,Resort Hotel,0,0,2024,December,48,1,2024-12-01,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-027761,Resort Hotel,0,247,2024,September,36,3,2024-09-03,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.71,0,1
HB-003481,Resort Hotel,1,93,2023,December,51,19,2023-12-19,0,1,2,0.0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,80.0,0,0
HB-080747,City Hotel,1,176,2024,April,15,9,2024-04-09,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,21.0,,0,Transient,125.0,0,0
HB-113811,City Hotel,0,27,2025,June,24,9,2025-06-09,1,2,2,0.0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,135.33,0,0
HB-100305,City Hotel,0,115,2024,October,43,23,2024-10-23,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,98.7,0,0
HB-075347,City Hotel,1,311,2023,August,34,24,2023-08-24,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-014570,Resort Hotel,0,181,2025,August,32,4,2025-08-04,2,5,3,0.0,0,HB,PRT,Online TA,Direct,0,0,1,A,A,1,No Deposit,242.0,,0,Transient,230.84,0,2
HB-118105,City Hotel,0,225,2025,August,33,11,2025-08-11,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,0,2
HB-069692,City Hotel,1,65,2025,June,23,4,2025-06-04,2,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
HB-071233,City Hotel,1,135,2025,June,27,30,2025-06-30,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,,0,Transient,120.0,0,0
HB-090329,City Hotel,0,70,2024,June,23,3,2024-06-03,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,20.0,,0,Transient-Party,100.0,0,0
HB-023138,Resort Hotel,0,27,2024,April,14,4,2024-04-04,3,9,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,41.4,0,0
HB-049960,City Hotel,1,288,2024,April,16,21,2024-04-21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-045762,City Hotel,0,98,2023,November,47,23,2023-11-23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0
HB-031303,Resort Hotel,0,24,2024,December,50,15,2024-12-15,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,,0,Transient,66.0,0,0
HB-112103,City Hotel,0,0,2025,May,21,19,2025-05-19,0,1,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,153.0,,0,Group,110.0,0,0
HB-050374,City Hotel,1,64,2024,April,18,29,2024-04-29,1,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Transient,126.9,0,1
HB-000031,Resort Hotel,0,118,2023,July,26,1,2023-07-01,4,10,1,0.0,0,BB,,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,62.0,0,2
HB-044938,City Hotel,1,180,2023,October,42,16,2023-10-16,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,70.0,0,0
HB-043852,City Hotel,1,192,2023,September,39,25,2023-09-25,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,19.15,0,0
HB-060983,City Hotel,1,35,2024,November,48,28,2024-11-28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,75.0,0,0
HB-081847,City Hotel,1,178,2024,April,17,28,2024-04-28,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,46,Transient,110.0,0,0
HB-108321,City Hotel,0,116,2025,March,13,24,2025-03-24,0,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,171.0,,0,Transient-Party,100.0,0,1
HB-083028,City Hotel,0,2,2024,January,2,14,2024-01-14,0,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,67.7,0,0
HB-118895,City Hotel,0,457,2025,August,35,25,2025-08-25,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,122.4,0,1
HB-050939,City Hotel,1,309,2024,May,19,12,2024-05-12,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-112877,City Hotel,0,97,2025,May,22,26,2025-05-26,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,142.5,0,1
HB-042813,City Hotel,1,17,2023,September,36,10,2023-09-10,2,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,103.5,0,1
HB-074931,City Hotel,1,136,2023,July,29,17,2023-07-17,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient,50.0,0,0
HB-003019,Resort Hotel,1,40,2023,November,45,11,2023-11-11,0,4,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0
HB-028610,Resort Hotel,0,183,2024,October,40,1,2024-10-01,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,69.0,0,2
HB-026439,Resort Hotel,0,19,2025,August,33,13,2025-08-13,2,0,2,1.0,0,BB,PRT,Direct,TA/TO,1,0,1,A,I,0,No Deposit,250.0,,0,Transient,248.0,1,1
HB-089457,City Hotel,0,189,2024,May,20,19,2024-05-19,0,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,1
HB-068468,City Hotel,1,115,2025,May,20,18,2025-05-18,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,0
HB-029223,Resort Hotel,0,77,2024,October,42,17,2024-10-17,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,9.71,0,0
HB-048547,City Hotel,1,16,2024,March,13,25,2024-03-25,1,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,165.67,0,0
HB-086163,City Hotel,0,43,2024,March,13,25,2024-03-25,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,0
HB-028266,Resort Hotel,0,155,2024,September,38,20,2024-09-20,2,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,135.29,0,2
HB-029370,Resort Hotel,0,129,2024,October,43,23,2024-10-23,2,2,2,0.0,0,HB,CN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,76.4,0,0
HB-000065,Resort Hotel,1,3,2023,July,26,2,2023-07-02,0,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,136.33,0,2
HB-020404,Resort Hotel,0,0,2024,November,45,8,2024-11-08,0,3,2,0.0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,,,0,Transient,47.0,0,0
HB-013487,Resort Hotel,1,40,2025,August,33,17,2025-08-17,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242.0,,0,Transient,289.8,0,1
HB-094417,City Hotel,0,14,2024,August,31,1,2024-08-01,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,167.0,0,2
HB-060326,City Hotel,1,277,2024,November,45,7,2024-11-07,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0
HB-043770,City Hotel,0,86,2023,September,38,24,2023-09-24,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,105.0,0,0
HB-096113,City Hotel,0,108,2024,August,35,27,2024-08-27,1,1,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.3,0,3
HB-106622,City Hotel,0,1,2025,February,9,26,2025-02-26,2,0,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,123.0,0,1
HB-049728,City Hotel,1,109,2024,April,16,18,2024-04-18,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1
HB-076979,City Hotel,0,180,2023,August,33,16,2023-08-16,2,5,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,49.74,0,0
HB-114964,City Hotel,0,1,2025,June,26,28,2025-06-28,0,1,2,2.0,0,BB,PRT,Complementary,TA/TO,0,0,0,E,E,0,No Deposit,83.0,,0,Transient,0.0,0,1
HB-111532,City Hotel,0,35,2025,May,19,10,2025-05-10,0,2,0,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,3,No Deposit,39.0,,0,Transient-Party,0.0,0,0
HB-067779,City Hotel,1,40,2025,May,19,7,2025-05-07,2,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,149.0,0,0
HB-077183,City Hotel,0,12,2023,September,36,7,2023-09-07,1,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Group,77.57,0,1
HB-026273,Resort Hotel,0,18,2024,July,30,24,2024-07-24,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,206.0,1,1
HB-053548,City Hotel,1,82,2024,June,25,23,2024-06-23,0,1,2,0.0,0,SC,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.5,0,0
HB-094808,City Hotel,0,183,2024,August,32,8,2024-08-08,1,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,105.3,0,1
HB-083927,City Hotel,0,24,2024,February,7,12,2024-02-12,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1
HB-046982,City Hotel,1,16,2024,January,5,31,2024-01-31,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,43.0,0,0
HB-109959,City Hotel,0,2,2025,April,16,17,2025-04-17,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,79.7,0,0
HB-078091,City Hotel,0,0,2023,October,40,2,2023-10-02,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,145.0,0,0
HB-069801,City Hotel,1,23,2025,June,23,7,2025-06-07,0,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,52.0,,0,Transient,166.5,0,0
HB-000822,Resort Hotel,1,4,2023,July,31,31,2023-07-31,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,154.8,0,3
HB-008802,Resort Hotel,0,342,2024,October,42,14,2024-10-14,2,5,2,0.0,0,BB,BRA,Groups,Direct,0,0,0,E,E,0,No Deposit,273.0,,125,Transient-Party,80.81,0,0
HB-073185,City Hotel,1,25,2025,August,33,16,2025-08-16,0,3,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1
HB-080767,City Hotel,1,180,2024,April,15,13,2024-04-13,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,21.0,,38,Transient,125.0,0,0
HB-110522,City Hotel,0,16,2025,April,17,26,2025-04-26,0,2,1,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,174.5,0,0
HB-029054,Resort Hotel,0,5,2024,October,42,19,2024-10-19,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,54.9,0,0
HB-076062,City Hotel,1,364,2023,October,42,16,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,6.0,,0,Transient-Party,101.5,0,0
HB-079381,City Hotel,1,16,2023,October,44,30,2023-10-30,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,9.0,,0,Contract,110.5,0,0
HB-092505,City Hotel,0,90,2024,July,27,5,2024-07-05,0,3,2,1.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,130.5,0,1
HB-029414,Resort Hotel,0,240,2024,October,43,21,2024-10-21,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,2.0,,0,Contract,84.95,1,2
HB-002905,Resort Hotel,0,0,2023,November,45,6,2023-11-06,0,1,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,93.0,0,0
HB-068849,City Hotel,1,180,2025,May,21,21,2025-05-21,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.14,0,0
HB-095195,City Hotel,0,112,2024,August,33,14,2024-08-14,2,0,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.9,1,1
HB-016936,Resort Hotel,0,6,2024,November,47,22,2024-11-22,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,5,A,E,0,No Deposit,,86.0,0,Transient,30.0,0,0
HB-014329,Resort Hotel,0,12,2024,October,44,29,2024-10-29,0,1,2,0.0,0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,44.0,0,0
